timestamp,activeOrders, sells,buys, digest
Tue Feb 17 02:19:34 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:22:35 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:25:36 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:28:41 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:31:38 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:34:40 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:37:40 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:40:41 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:43:42 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:46:43 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:49:44 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:52:45 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:55:46 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 02:58:48 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:01:48 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:04:49 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:07:50 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:10:51 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:13:52 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:16:53 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:19:54 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:22:57 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:25:56 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:28:57 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:31:58 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:34:59 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:38:00 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:41:01 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:44:02 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:47:03 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:50:04 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:53:05 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:56:09 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 03:59:07 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:02:08 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:05:09 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:08:10 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:11:12 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:14:12 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:17:13 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:20:14 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:26:16 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:29:17 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:32:18 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:35:19 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:38:20 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:41:24 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:44:22 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:47:23 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:50:24 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:53:26 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:56:26 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 04:59:27 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:02:28 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:05:32 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:11:31 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:14:32 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:17:33 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:20:34 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:23:35 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:26:36 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:29:41 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:32:38 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:35:39 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:38:40 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:41:41 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:44:42 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:47:43 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:50:47 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:53:46 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:56:46 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 05:59:47 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:02:48 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:05:49 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:08:50 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:11:51 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:14:52 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:17:53 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:20:54 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:23:57 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:26:56 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:29:56 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:32:58 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:35:59 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:39:00 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:42:01 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:45:02 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:48:03 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:51:04 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:54:05 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 06:57:06 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:00:09 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:03:08 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:06:09 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:09:10 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:12:11 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:15:12 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:18:13 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:21:14 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:24:15 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:27:16 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:30:17 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:33:18 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:36:19 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:39:22 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:42:21 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:45:23 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:48:23 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:51:24 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:54:25 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 07:57:29 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:00:27 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:03:28 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:06:29 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:09:30 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:12:31 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:15:32 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:18:33 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:21:34 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:24:34 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:27:35 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:30:36 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:33:44 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:36:39 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:39:40 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:42:41 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:45:42 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:48:43 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:51:44 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:54:45 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 08:57:46 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:00:47 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:03:48 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:06:49 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:09:50 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:12:51 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:15:52 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:18:52 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:21:54 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:24:56 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:27:56 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:30:57 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:33:58 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:36:59 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:40:00 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:43:01 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:46:02 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:49:03 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:52:04 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:55:05 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 09:58:06 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:01:07 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:04:08 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:07:09 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:10:10 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:13:11 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:16:12 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:19:12 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:22:14 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:25:15 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:28:17 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:31:17 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:34:19 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:37:19 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:40:19 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:43:20 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:46:22 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:49:23 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:52:25 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:55:25 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 10:58:26 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:01:26 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:04:28 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:07:29 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:10:30 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:13:31 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:16:32 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:19:33 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:22:33 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:25:35 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:28:36 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:31:36 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:34:38 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:37:39 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:40:40 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:43:41 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:46:42 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:49:43 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:52:44 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:55:45 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 11:58:46 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:01:47 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:04:48 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:07:49 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:10:50 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:13:51 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:16:52 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:19:53 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:22:54 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:25:55 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:28:55 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:31:56 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:34:58 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:37:58 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:41:00 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:44:02 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:47:02 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:50:04 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:53:05 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:56:05 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 12:59:06 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:02:07 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:05:08 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:08:10 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:11:10 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:14:11 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:17:12 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:20:13 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:23:14 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:26:15 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:29:16 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:32:17 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:35:18 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:38:19 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:41:20 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:44:21 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:47:23 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:50:23 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:53:25 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:56:26 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 13:59:26 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:02:28 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:05:28 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:08:29 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:11:30 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:14:30 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:17:35 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:20:33 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:23:35 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:26:35 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
Tue Feb 17 14:29:36 UTC 2015 , 1 , 0 , 1 , 102781959 : { BUY 0.68@0.00383757} 
