timestamp,source,crypto,price,currency,sellprice,buyprice,otherfeeds

Wed Feb 18 11:12:47 UTC 2015,coinbase,btc,242.7,USD,0.00413888,0.00410179,{ feed : coinbase - price : 242.7}  { feed : bitcoinaverage - price : 242.14}  { feed : blockchain - price : 242.21}  { feed : btce - price : 237.5}  

Wed Feb 18 11:14:49 UTC 2015,coinbase,btc,243.21,USD,0.0041302,0.00409319,{ feed : coinbase - price : 243.21}  { feed : bitcoinaverage - price : 242.15}  { feed : blockchain - price : 242.23}  { feed : btce - price : 237.5}  

Wed Feb 18 11:16:51 UTC 2015,coinbase,btc,242.55,USD,0.00414143,0.00410433,{ feed : coinbase - price : 242.55}  { feed : bitcoinaverage - price : 242.1}  { feed : blockchain - price : 242.3}  { feed : btce - price : 238.0}  

Wed Feb 18 11:17:53 UTC 2015,coinbase,btc,243.21,USD,0.0041302,0.00409319,{ feed : coinbase - price : 243.21}  { feed : bitcoinaverage - price : 242.27}  { feed : blockchain - price : 242.3}  { feed : btce - price : 238.0}  

Wed Feb 18 11:18:52 UTC 2015,coinbase,btc,242.77,USD,0.00413768,0.00410061,{ feed : coinbase - price : 242.77}  { feed : bitcoinaverage - price : 242.31}  { feed : blockchain - price : 242.86}  { feed : btce - price : 238.04}  

Wed Feb 18 11:22:57 UTC 2015,coinbase,btc,242.21,USD,0.00414725,0.00411009,{ feed : coinbase - price : 242.21}  { feed : bitcoinaverage - price : 242.22}  { feed : blockchain - price : 241.96}  { feed : btce - price : 237.537}  

Wed Feb 18 11:23:58 UTC 2015,coinbase,btc,241.85,USD,0.00415342,0.00411621,{ feed : coinbase - price : 241.85}  { feed : bitcoinaverage - price : 242.2}  { feed : blockchain - price : 241.8}  { feed : btce - price : 237.872}  

Wed Feb 18 11:32:07 UTC 2015,coinbase,btc,242.68,USD,0.00413922,0.00410213,{ feed : coinbase - price : 242.68}  { feed : bitcoinaverage - price : 242.35}  { feed : blockchain - price : 242.99}  { feed : btce - price : 238.03}  

Wed Feb 18 11:33:06 UTC 2015,coinbase,btc,241.67,USD,0.00415652,0.00411927,{ feed : coinbase - price : 241.67}  { feed : bitcoinaverage - price : 242.29}  { feed : blockchain - price : 242.99}  { feed : btce - price : 238.03}  

Wed Feb 18 11:34:09 UTC 2015,coinbase,btc,243.12,USD,0.00413173,0.00409471,{ feed : coinbase - price : 243.12}  { feed : bitcoinaverage - price : 242.37}  { feed : blockchain - price : 242.99}  { feed : btce - price : 238.04}  

Wed Feb 18 11:35:09 UTC 2015,coinbase,btc,242.21,USD,0.00414725,0.00411009,{ feed : coinbase - price : 242.21}  { feed : bitcoinaverage - price : 242.38}  { feed : blockchain - price : 242.96}  { feed : btce - price : 238.04}  

Wed Feb 18 11:36:09 UTC 2015,coinbase,btc,241.67,USD,0.00415652,0.00411927,{ feed : coinbase - price : 241.67}  { feed : bitcoinaverage - price : 242.26}  { feed : blockchain - price : 242.99}  { feed : btce - price : 238.111}  

Wed Feb 18 11:37:11 UTC 2015,coinbase,btc,242.48,USD,0.00414263,0.00410551,{ feed : coinbase - price : 242.48}  { feed : bitcoinaverage - price : 242.28}  { feed : blockchain - price : 242.99}  { feed : btce - price : 238.03}  

Wed Feb 18 11:39:13 UTC 2015,coinbase,btc,243.12,USD,0.00413173,0.00409471,{ feed : coinbase - price : 243.12}  { feed : bitcoinaverage - price : 242.39}  { feed : blockchain - price : 241.77}  { feed : btce - price : 238.2}  

Wed Feb 18 11:44:18 UTC 2015,coinbase,btc,242.49,USD,0.00414246,0.00410534,{ feed : coinbase - price : 242.49}  { feed : bitcoinaverage - price : 242.57}  { feed : blockchain - price : 241.98}  { feed : btce - price : 238.15}  

Wed Feb 18 11:47:22 UTC 2015,coinbase,btc,243.19,USD,0.00413054,0.00409353,{ feed : coinbase - price : 243.19}  { feed : bitcoinaverage - price : 242.48}  { feed : blockchain - price : 242.81}  { feed : btce - price : 238.5}  

Wed Feb 18 11:48:22 UTC 2015,coinbase,btc,242.88,USD,0.00413581,0.00409875,{ feed : coinbase - price : 242.88}  { feed : bitcoinaverage - price : 242.57}  { feed : blockchain - price : 241.98}  { feed : btce - price : 238.32}  

Wed Feb 18 11:49:23 UTC 2015,coinbase,btc,241.85,USD,0.00415342,0.00411621,{ feed : coinbase - price : 241.85}  { feed : bitcoinaverage - price : 242.45}  { feed : blockchain - price : 241.98}  { feed : btce - price : 238.44}  

Wed Feb 18 11:50:31 UTC 2015,blockchain,btc,242.39,USD,0.00414417,0.00410704,{ feed : coinbase - price : 242.87}  { feed : bitcoinaverage - price : 242.56}  { feed : blockchain - price : 242.39}  { feed : btce - price : 238.3}  

Wed Feb 18 11:51:23 UTC 2015,coinbase,btc,242.87,USD,0.00413598,0.00409892,{ feed : coinbase - price : 242.87}  { feed : bitcoinaverage - price : 242.56}  { feed : blockchain - price : 242.81}  { feed : btce - price : 238.5}  

Wed Feb 18 11:54:28 UTC 2015,coinbase,btc,242.43,USD,0.00414348,0.00410636,{ feed : coinbase - price : 242.43}  { feed : bitcoinaverage - price : 242.54}  { feed : blockchain - price : 242.28}  { feed : btce - price : 238.3}  

Wed Feb 18 11:55:29 UTC 2015,coinbase,btc,242.87,USD,0.00413598,0.00409892,{ feed : coinbase - price : 242.87}  { feed : bitcoinaverage - price : 242.66}  { feed : blockchain - price : 242.28}  { feed : btce - price : 238.433}  

Wed Feb 18 11:57:32 UTC 2015,coinbase,btc,242.52,USD,0.00414195,0.00410484,{ feed : coinbase - price : 242.52}  { feed : bitcoinaverage - price : 242.67}  { feed : blockchain - price : 242.28}  { feed : btce - price : 238.727}  

Wed Feb 18 11:58:32 UTC 2015,coinbase,btc,242.88,USD,0.00413581,0.00409875,{ feed : coinbase - price : 242.88}  { feed : bitcoinaverage - price : 242.66}  { feed : blockchain - price : 242.28}  { feed : btce - price : 238.658}  

Wed Feb 18 12:03:37 UTC 2015,coinbase,btc,243.48,USD,0.00412562,0.00408865,{ feed : coinbase - price : 243.48}  { feed : bitcoinaverage - price : 242.81}  { feed : blockchain - price : 242.38}  { feed : btce - price : 238.813}  

Wed Feb 18 12:04:38 UTC 2015,coinbase,btc,242.97,USD,0.00413428,0.00409723,{ feed : coinbase - price : 242.97}  { feed : bitcoinaverage - price : 242.98}  { feed : blockchain - price : 242.38}  { feed : btce - price : 238.938}  

Wed Feb 18 12:05:42 UTC 2015,coinbase,btc,243.43,USD,0.00412646,0.00408949,{ feed : coinbase - price : 243.43}  { feed : bitcoinaverage - price : 242.83}  { feed : blockchain - price : 242.94}  { feed : btce - price : 239.0}  

Wed Feb 18 12:06:40 UTC 2015,coinbase,btc,242.97,USD,0.00413428,0.00409723,{ feed : coinbase - price : 242.97}  { feed : bitcoinaverage - price : 243.12}  { feed : blockchain - price : 242.94}  { feed : btce - price : 239.345}  

Wed Feb 18 12:08:42 UTC 2015,coinbase,btc,242.43,USD,0.00414348,0.00410636,{ feed : coinbase - price : 242.43}  { feed : bitcoinaverage - price : 242.98}  { feed : blockchain - price : 243.19}  { feed : btce - price : 239.478}  

Wed Feb 18 12:09:43 UTC 2015,coinbase,btc,242.79,USD,0.00413734,0.00410027,{ feed : coinbase - price : 242.79}  { feed : bitcoinaverage - price : 242.97}  { feed : blockchain - price : 243.19}  { feed : btce - price : 238.813}  

Wed Feb 18 12:11:45 UTC 2015,coinbase,btc,243.66,USD,0.00412257,0.00408563,{ feed : coinbase - price : 243.66}  { feed : bitcoinaverage - price : 242.97}  { feed : blockchain - price : 243.19}  { feed : btce - price : 239.897}  

Wed Feb 18 12:13:47 UTC 2015,coinbase,btc,244.01,USD,0.00411666,0.00407977,{ feed : coinbase - price : 244.01}  { feed : bitcoinaverage - price : 243.22}  { feed : blockchain - price : 243.19}  { feed : btce - price : 239.625}  

Wed Feb 18 12:23:57 UTC 2015,coinbase,btc,244.44,USD,0.00410941,0.00407259,{ feed : coinbase - price : 244.44}  { feed : bitcoinaverage - price : 243.58}  { feed : blockchain - price : 242.83}  { feed : btce - price : 239.395}  

Wed Feb 18 12:24:59 UTC 2015,coinbase,btc,243.02,USD,0.00413343,0.00409639,{ feed : coinbase - price : 243.02}  { feed : bitcoinaverage - price : 243.3}  { feed : blockchain - price : 242.83}  { feed : btce - price : 239.68}  

Wed Feb 18 12:27:00 UTC 2015,coinbase,btc,243.66,USD,0.00412257,0.00408563,{ feed : coinbase - price : 243.66}  { feed : bitcoinaverage - price : 243.19}  { feed : blockchain - price : 242.93}  { feed : btce - price : 239.999}  

Wed Feb 18 12:30:02 UTC 2015,coinbase,btc,244.23,USD,0.00411295,0.0040761,{ feed : coinbase - price : 244.23}  { feed : bitcoinaverage - price : 243.59}  { feed : blockchain - price : 244.42}  { feed : btce - price : 239.999}  

Wed Feb 18 12:31:04 UTC 2015,coinbase,btc,243.76,USD,0.00412088,0.00408396,{ feed : coinbase - price : 243.76}  { feed : bitcoinaverage - price : 243.59}  { feed : blockchain - price : 244.42}  { feed : btce - price : 240.0}  

Wed Feb 18 12:32:05 UTC 2015,coinbase,btc,244.61,USD,0.00410656,0.00406976,{ feed : coinbase - price : 244.61}  { feed : bitcoinaverage - price : 243.62}  { feed : blockchain - price : 244.43}  { feed : btce - price : 239.519}  

Wed Feb 18 12:33:06 UTC 2015,coinbase,btc,243.52,USD,0.00412494,0.00408798,{ feed : coinbase - price : 243.52}  { feed : bitcoinaverage - price : 243.57}  { feed : blockchain - price : 244.43}  { feed : btce - price : 240.0}  

Wed Feb 18 12:34:07 UTC 2015,coinbase,btc,244.37,USD,0.00411059,0.00407376,{ feed : coinbase - price : 244.37}  { feed : bitcoinaverage - price : 243.66}  { feed : blockchain - price : 244.42}  { feed : btce - price : 239.989}  

Wed Feb 18 12:38:11 UTC 2015,coinbase,btc,243.78,USD,0.00412054,0.00408362,{ feed : coinbase - price : 243.78}  { feed : bitcoinaverage - price : 243.19}  { feed : blockchain - price : 243.21}  { feed : btce - price : 238.851}  

Wed Feb 18 12:41:14 UTC 2015,coinbase,btc,243.07,USD,0.00413257,0.00409555,{ feed : coinbase - price : 243.07}  { feed : bitcoinaverage - price : 242.92}  { feed : blockchain - price : 242.41}  { feed : btce - price : 239.0}  

Wed Feb 18 12:43:17 UTC 2015,coinbase,btc,243.66,USD,0.00412257,0.00408563,{ feed : coinbase - price : 243.66}  { feed : bitcoinaverage - price : 242.9}  { feed : blockchain - price : 242.41}  { feed : btce - price : 239.0}  

Wed Feb 18 12:49:22 UTC 2015,coinbase,btc,243.35,USD,0.00412782,0.00409084,{ feed : coinbase - price : 243.35}  { feed : bitcoinaverage - price : 243.1}  { feed : blockchain - price : 243.8}  { feed : btce - price : 238.45}  

Wed Feb 18 12:50:23 UTC 2015,coinbase,btc,242.7,USD,0.00413888,0.00410179,{ feed : coinbase - price : 242.7}  { feed : bitcoinaverage - price : 242.88}  { feed : blockchain - price : 242.55}  { feed : btce - price : 238.45}  

Wed Feb 18 12:53:26 UTC 2015,coinbase,btc,243.09,USD,0.00413223,0.00409521,{ feed : coinbase - price : 243.09}  { feed : bitcoinaverage - price : 242.65}  { feed : blockchain - price : 242.55}  { feed : btce - price : 238.3}  

Wed Feb 18 12:56:29 UTC 2015,coinbase,btc,242.74,USD,0.00413819,0.00410112,{ feed : coinbase - price : 242.74}  { feed : bitcoinaverage - price : 242.53}  { feed : blockchain - price : 241.61}  { feed : btce - price : 238.97}  

Wed Feb 18 12:59:32 UTC 2015,coinbase,btc,243.18,USD,0.00413071,0.0040937,{ feed : coinbase - price : 243.18}  { feed : bitcoinaverage - price : 242.62}  { feed : blockchain - price : 241.81}  { feed : btce - price : 238.28}  

Wed Feb 18 13:02:35 UTC 2015,coinbase,btc,242.68,USD,0.00413922,0.00410213,{ feed : coinbase - price : 242.68}  { feed : bitcoinaverage - price : 242.58}  { feed : blockchain - price : 242.54}  { feed : btce - price : 238.013}  

Wed Feb 18 13:03:37 UTC 2015,coinbase,btc,242.99,USD,0.00413394,0.0040969,{ feed : coinbase - price : 242.99}  { feed : bitcoinaverage - price : 242.63}  { feed : blockchain - price : 241.81}  { feed : btce - price : 238.033}  

Wed Feb 18 13:04:37 UTC 2015,coinbase,btc,242.43,USD,0.00414348,0.00410636,{ feed : coinbase - price : 242.43}  { feed : bitcoinaverage - price : 242.61}  { feed : blockchain - price : 241.81}  { feed : btce - price : 238.9}  

Wed Feb 18 13:05:38 UTC 2015,coinbase,btc,242.87,USD,0.00413598,0.00409892,{ feed : coinbase - price : 242.87}  { feed : bitcoinaverage - price : 242.77}  { feed : blockchain - price : 242.5}  { feed : btce - price : 238.9}  

Wed Feb 18 13:09:42 UTC 2015,coinbase,btc,242.51,USD,0.00414212,0.00410501,{ feed : coinbase - price : 242.51}  { feed : bitcoinaverage - price : 242.59}  { feed : blockchain - price : 241.91}  { feed : btce - price : 238.201}  

Wed Feb 18 13:10:43 UTC 2015,coinbase,btc,242.16,USD,0.0041481,0.00411094,{ feed : coinbase - price : 242.16}  { feed : bitcoinaverage - price : 242.6}  { feed : blockchain - price : 241.91}  { feed : btce - price : 238.85}  

Wed Feb 18 13:16:49 UTC 2015,coinbase,btc,243.05,USD,0.00413292,0.00409589,{ feed : coinbase - price : 243.05}  { feed : bitcoinaverage - price : 242.44}  { feed : blockchain - price : 241.99}  { feed : btce - price : 239.121}  

Wed Feb 18 13:17:50 UTC 2015,coinbase,btc,242.36,USD,0.00414468,0.00410755,{ feed : coinbase - price : 242.36}  { feed : bitcoinaverage - price : 242.49}  { feed : blockchain - price : 241.99}  { feed : btce - price : 239.121}  

Wed Feb 18 13:21:54 UTC 2015,coinbase,btc,241.61,USD,0.00415755,0.0041203,{ feed : coinbase - price : 241.61}  { feed : bitcoinaverage - price : 242.17}  { feed : blockchain - price : 241.99}  { feed : btce - price : 238.99}  

Wed Feb 18 13:25:58 UTC 2015,coinbase,btc,241.98,USD,0.00415119,0.004114,{ feed : coinbase - price : 241.98}  { feed : bitcoinaverage - price : 241.73}  { feed : blockchain - price : 241.7}  { feed : btce - price : 237.89}  

Wed Feb 18 13:26:59 UTC 2015,coinbase,btc,241.36,USD,0.00416185,0.00412456,{ feed : coinbase - price : 241.36}  { feed : bitcoinaverage - price : 241.6}  { feed : blockchain - price : 241.7}  { feed : btce - price : 237.89}  

Wed Feb 18 13:28:00 UTC 2015,coinbase,btc,241.81,USD,0.00415411,0.00411689,{ feed : coinbase - price : 241.81}  { feed : bitcoinaverage - price : 241.46}  { feed : blockchain - price : 241.7}  { feed : btce - price : 237.8}  

Wed Feb 18 13:29:02 UTC 2015,coinbase,btc,242.17,USD,0.00414793,0.00411077,{ feed : coinbase - price : 242.17}  { feed : bitcoinaverage - price : 241.25}  { feed : blockchain - price : 241.82}  { feed : btce - price : 237.8}  

Wed Feb 18 13:30:02 UTC 2015,coinbase,btc,241.47,USD,0.00415996,0.00412269,{ feed : coinbase - price : 241.47}  { feed : bitcoinaverage - price : 241.42}  { feed : blockchain - price : 241.82}  { feed : btce - price : 237.89}  

Wed Feb 18 13:31:03 UTC 2015,coinbase,btc,240.91,USD,0.00416963,0.00413227,{ feed : coinbase - price : 240.91}  { feed : bitcoinaverage - price : 241.3}  { feed : blockchain - price : 242.31}  { feed : btce - price : 237.501}  

Wed Feb 18 13:32:04 UTC 2015,coinbase,btc,241.86,USD,0.00415325,0.00411604,{ feed : coinbase - price : 241.86}  { feed : bitcoinaverage - price : 241.37}  { feed : blockchain - price : 241.82}  { feed : btce - price : 237.668}  

Wed Feb 18 13:35:07 UTC 2015,coinbase,btc,242.47,USD,0.0041428,0.00410568,{ feed : coinbase - price : 242.47}  { feed : bitcoinaverage - price : 241.72}  { feed : blockchain - price : 241.0}  { feed : btce - price : 237.62}  

Wed Feb 18 13:37:09 UTC 2015,coinbase,btc,241.89,USD,0.00415273,0.00411553,{ feed : coinbase - price : 241.89}  { feed : bitcoinaverage - price : 241.77}  { feed : blockchain - price : 241.0}  { feed : btce - price : 237.62}  

Wed Feb 18 13:38:10 UTC 2015,coinbase,btc,242.45,USD,0.00414314,0.00410602,{ feed : coinbase - price : 242.45}  { feed : bitcoinaverage - price : 241.82}  { feed : blockchain - price : 241.98}  { feed : btce - price : 238.498}  

Wed Feb 18 13:40:12 UTC 2015,coinbase,btc,243.29,USD,0.00412884,0.00409185,{ feed : coinbase - price : 243.29}  { feed : bitcoinaverage - price : 242.07}  { feed : blockchain - price : 241.98}  { feed : btce - price : 237.5}  

Wed Feb 18 13:41:13 UTC 2015,coinbase,btc,242.42,USD,0.00414366,0.00410653,{ feed : coinbase - price : 242.42}  { feed : bitcoinaverage - price : 242.11}  { feed : blockchain - price : 242.34}  { feed : btce - price : 239.104}  

Wed Feb 18 13:42:14 UTC 2015,coinbase,btc,242.89,USD,0.00413564,0.00409858,{ feed : coinbase - price : 242.89}  { feed : bitcoinaverage - price : 242.32}  { feed : blockchain - price : 242.17}  { feed : btce - price : 238.583}  

Wed Feb 18 13:43:15 UTC 2015,coinbase,btc,242.44,USD,0.00414331,0.00410619,{ feed : coinbase - price : 242.44}  { feed : bitcoinaverage - price : 242.43}  { feed : blockchain - price : 242.34}  { feed : btce - price : 238.583}  

Wed Feb 18 13:44:18 UTC 2015,coinbase,btc,242.08,USD,0.00414948,0.0041123,{ feed : coinbase - price : 242.08}  { feed : bitcoinaverage - price : 242.29}  { feed : blockchain - price : 242.17}  { feed : btce - price : 238.308}  

Wed Feb 18 13:45:17 UTC 2015,coinbase,btc,242.74,USD,0.00413819,0.00410112,{ feed : coinbase - price : 242.74}  { feed : bitcoinaverage - price : 242.02}  { feed : blockchain - price : 242.17}  { feed : btce - price : 238.308}  

Wed Feb 18 13:46:20 UTC 2015,coinbase,btc,243.22,USD,0.00413003,0.00409302,{ feed : coinbase - price : 243.22}  { feed : bitcoinaverage - price : 242.32}  { feed : blockchain - price : 242.0}  { feed : btce - price : 238.975}  

Wed Feb 18 13:47:18 UTC 2015,coinbase,btc,242.42,USD,0.00414366,0.00410653,{ feed : coinbase - price : 242.42}  { feed : bitcoinaverage - price : 242.3}  { feed : blockchain - price : 242.0}  { feed : btce - price : 238.975}  

Wed Feb 18 13:58:30 UTC 2015,coinbase,btc,242.93,USD,0.00413496,0.00409791,{ feed : coinbase - price : 242.93}  { feed : bitcoinaverage - price : 241.96}  { feed : blockchain - price : 241.94}  { feed : btce - price : 238.308}  

Wed Feb 18 14:00:33 UTC 2015,coinbase,btc,242.4,USD,0.004144,0.00410687,{ feed : coinbase - price : 242.4}  { feed : bitcoinaverage - price : 241.91}  { feed : blockchain - price : 241.94}  { feed : btce - price : 238.2}  

Wed Feb 18 14:03:36 UTC 2015,coinbase,btc,243.12,USD,0.00413173,0.00409471,{ feed : coinbase - price : 243.12}  { feed : bitcoinaverage - price : 242.1}  { feed : blockchain - price : 241.83}  { feed : btce - price : 238.938}  

Wed Feb 18 14:05:38 UTC 2015,coinbase,btc,242.61,USD,0.00414041,0.00410331,{ feed : coinbase - price : 242.61}  { feed : bitcoinaverage - price : 242.3}  { feed : blockchain - price : 242.44}  { feed : btce - price : 238.727}  

Wed Feb 18 14:06:39 UTC 2015,coinbase,btc,242.06,USD,0.00414982,0.00411264,{ feed : coinbase - price : 242.06}  { feed : bitcoinaverage - price : 242.21}  { feed : blockchain - price : 242.56}  { feed : btce - price : 238.993}  

Wed Feb 18 14:07:40 UTC 2015,coinbase,btc,242.41,USD,0.00414383,0.0041067,{ feed : coinbase - price : 242.41}  { feed : bitcoinaverage - price : 242.2}  { feed : blockchain - price : 242.44}  { feed : btce - price : 238.12}  

Wed Feb 18 14:08:41 UTC 2015,coinbase,btc,242.84,USD,0.00413649,0.00409943,{ feed : coinbase - price : 242.84}  { feed : bitcoinaverage - price : 242.23}  { feed : blockchain - price : 242.44}  { feed : btce - price : 238.111}  

Wed Feb 18 14:09:42 UTC 2015,coinbase,btc,242.4,USD,0.004144,0.00410687,{ feed : coinbase - price : 242.4}  { feed : bitcoinaverage - price : 242.25}  { feed : blockchain - price : 242.39}  { feed : btce - price : 238.395}  

Wed Feb 18 14:10:42 UTC 2015,coinbase,btc,242.81,USD,0.004137,0.00409993,{ feed : coinbase - price : 242.81}  { feed : bitcoinaverage - price : 242.11}  { feed : blockchain - price : 242.39}  { feed : btce - price : 238.395}  

Wed Feb 18 14:12:45 UTC 2015,coinbase,btc,242.41,USD,0.00414383,0.0041067,{ feed : coinbase - price : 242.41}  { feed : bitcoinaverage - price : 242.17}  { feed : blockchain - price : 242.44}  { feed : btce - price : 238.443}  

Wed Feb 18 14:14:47 UTC 2015,coinbase,btc,242.75,USD,0.00413802,0.00410095,{ feed : coinbase - price : 242.75}  { feed : bitcoinaverage - price : 242.13}  { feed : blockchain - price : 242.09}  { feed : btce - price : 238.395}  

Wed Feb 18 14:18:50 UTC 2015,coinbase,btc,242.09,USD,0.0041493,0.00411213,{ feed : coinbase - price : 242.09}  { feed : bitcoinaverage - price : 241.97}  { feed : blockchain - price : 242.09}  { feed : btce - price : 238.086}  

Wed Feb 18 14:21:53 UTC 2015,coinbase,btc,242.93,USD,0.00413496,0.00409791,{ feed : coinbase - price : 242.93}  { feed : bitcoinaverage - price : 241.99}  { feed : blockchain - price : 242.45}  { feed : btce - price : 238.086}  

Wed Feb 18 14:23:56 UTC 2015,coinbase,btc,242.38,USD,0.00414434,0.00410721,{ feed : coinbase - price : 242.38}  { feed : bitcoinaverage - price : 242.06}  { feed : blockchain - price : 242.5}  { feed : btce - price : 237.304}  

Wed Feb 18 14:24:57 UTC 2015,coinbase,btc,242.91,USD,0.0041353,0.00409825,{ feed : coinbase - price : 242.91}  { feed : bitcoinaverage - price : 242.11}  { feed : blockchain - price : 242.5}  { feed : btce - price : 237.304}  

Wed Feb 18 14:26:58 UTC 2015,coinbase,btc,242.31,USD,0.00414554,0.00410839,{ feed : coinbase - price : 242.31}  { feed : bitcoinaverage - price : 242.06}  { feed : blockchain - price : 242.58}  { feed : btce - price : 238.056}  

Wed Feb 18 14:27:59 UTC 2015,coinbase,btc,242.72,USD,0.00413853,0.00410145,{ feed : coinbase - price : 242.72}  { feed : bitcoinaverage - price : 242.03}  { feed : blockchain - price : 242.5}  { feed : btce - price : 238.0}  

Wed Feb 18 14:29:01 UTC 2015,coinbase,btc,243.05,USD,0.00413292,0.00409589,{ feed : coinbase - price : 243.05}  { feed : bitcoinaverage - price : 242.25}  { feed : blockchain - price : 242.58}  { feed : btce - price : 238.0}  

Wed Feb 18 14:30:03 UTC 2015,coinbase,btc,242.68,USD,0.00413922,0.00410213,{ feed : coinbase - price : 242.68}  { feed : bitcoinaverage - price : 242.17}  { feed : blockchain - price : 241.91}  { feed : btce - price : 237.6}  

Wed Feb 18 14:32:04 UTC 2015,coinbase,btc,242.31,USD,0.00414554,0.00410839,{ feed : coinbase - price : 242.31}  { feed : bitcoinaverage - price : 242.08}  { feed : blockchain - price : 242.4}  { feed : btce - price : 237.305}  

Wed Feb 18 14:33:04 UTC 2015,coinbase,btc,241.36,USD,0.00416185,0.00412456,{ feed : coinbase - price : 241.36}  { feed : bitcoinaverage - price : 240.64}  { feed : blockchain - price : 241.91}  { feed : btce - price : 237.283}  

Wed Feb 18 14:35:07 UTC 2015,coinbase,btc,241.79,USD,0.00415445,0.00411723,{ feed : coinbase - price : 241.79}  { feed : bitcoinaverage - price : 240.63}  { feed : blockchain - price : 241.58}  { feed : btce - price : 236.366}  

Wed Feb 18 14:37:08 UTC 2015,coinbase,btc,240.96,USD,0.00416876,0.00413141,{ feed : coinbase - price : 240.96}  { feed : bitcoinaverage - price : 240.56}  { feed : blockchain - price : 241.58}  { feed : btce - price : 236.0}  

Wed Feb 18 14:38:09 UTC 2015,coinbase,btc,241.91,USD,0.00415239,0.00411519,{ feed : coinbase - price : 241.91}  { feed : bitcoinaverage - price : 240.2}  { feed : blockchain - price : 241.95}  { feed : btce - price : 236.0}  

Wed Feb 18 14:39:10 UTC 2015,coinbase,btc,241.22,USD,0.00416427,0.00412696,{ feed : coinbase - price : 241.22}  { feed : bitcoinaverage - price : 240.32}  { feed : blockchain - price : 241.58}  { feed : btce - price : 235.81}  

Wed Feb 18 14:41:12 UTC 2015,coinbase,btc,240.58,USD,0.00417535,0.00413794,{ feed : coinbase - price : 240.58}  { feed : bitcoinaverage - price : 239.64}  { feed : blockchain - price : 240.1}  { feed : btce - price : 235.81}  

Wed Feb 18 14:42:14 UTC 2015,coinbase,btc,239.98,USD,0.00418579,0.00414828,{ feed : coinbase - price : 239.98}  { feed : bitcoinaverage - price : 239.46}  { feed : blockchain - price : 241.95}  { feed : btce - price : 235.81}  

Wed Feb 18 14:43:15 UTC 2015,coinbase,btc,241.16,USD,0.00416531,0.00412799,{ feed : coinbase - price : 241.16}  { feed : bitcoinaverage - price : 239.22}  { feed : blockchain - price : 241.95}  { feed : btce - price : 235.983}  

Wed Feb 18 14:45:17 UTC 2015,coinbase,btc,240.7,USD,0.00417327,0.00413587,{ feed : coinbase - price : 240.7}  { feed : bitcoinaverage - price : 239.68}  { feed : blockchain - price : 240.1}  { feed : btce - price : 235.983}  

Wed Feb 18 14:46:17 UTC 2015,coinbase,btc,239.92,USD,0.00418683,0.00414932,{ feed : coinbase - price : 239.92}  { feed : bitcoinaverage - price : 239.69}  { feed : blockchain - price : 240.1}  { feed : btce - price : 235.235}  

Wed Feb 18 14:47:18 UTC 2015,coinbase,btc,239.36,USD,0.00419663,0.00415903,{ feed : coinbase - price : 239.36}  { feed : bitcoinaverage - price : 239.19}  { feed : blockchain - price : 240.05}  { feed : btce - price : 235.2}  

Wed Feb 18 14:48:19 UTC 2015,coinbase,btc,238.77,USD,0.004207,0.00416931,{ feed : coinbase - price : 238.77}  { feed : bitcoinaverage - price : 239.2}  { feed : blockchain - price : 240.05}  { feed : btce - price : 234.5}  

Wed Feb 18 14:49:20 UTC 2015,coinbase,btc,238.1,USD,0.00421884,0.00418104,{ feed : coinbase - price : 238.1}  { feed : bitcoinaverage - price : 238.45}  { feed : blockchain - price : 239.25}  { feed : btce - price : 234.1}  

Wed Feb 18 14:51:22 UTC 2015,coinbase,btc,237.76,USD,0.00422487,0.00418702,{ feed : coinbase - price : 237.76}  { feed : bitcoinaverage - price : 238.16}  { feed : blockchain - price : 239.25}  { feed : btce - price : 233.55}  

Wed Feb 18 14:54:25 UTC 2015,coinbase,btc,238.36,USD,0.00421423,0.00417648,{ feed : coinbase - price : 238.36}  { feed : bitcoinaverage - price : 237.56}  { feed : blockchain - price : 237.52}  { feed : btce - price : 234.431}  

Wed Feb 18 14:55:29 UTC 2015,coinbase,btc,237.76,USD,0.00422487,0.00418702,{ feed : coinbase - price : 237.76}  { feed : bitcoinaverage - price : 237.7}  { feed : blockchain - price : 237.52}  { feed : btce - price : 233.507}  

Wed Feb 18 14:56:27 UTC 2015,coinbase,btc,238.94,USD,0.00420401,0.00416634,{ feed : coinbase - price : 238.94}  { feed : bitcoinaverage - price : 237.84}  { feed : blockchain - price : 237.95}  { feed : btce - price : 233.512}  

Wed Feb 18 14:58:30 UTC 2015,coinbase,btc,238.61,USD,0.00420982,0.0041721,{ feed : coinbase - price : 238.61}  { feed : bitcoinaverage - price : 237.75}  { feed : blockchain - price : 237.52}  { feed : btce - price : 234.117}  

Wed Feb 18 15:01:32 UTC 2015,coinbase,btc,238.0,USD,0.00422061,0.00418279,{ feed : coinbase - price : 238.0}  { feed : bitcoinaverage - price : 237.74}  { feed : blockchain - price : 237.95}  { feed : btce - price : 233.7}  

